nodes,p,agents,rounds
285,0.01,228,1205
285,0.01,228,1097
286,0.01,228,1109
286,0.01,228,1034
286,0.01,228,1004
286,0.01,228,1100
286,0.01,228,1019
287,0.01,229,1094
287,0.01,229,1046
287,0.01,229,1076
287,0.01,229,1061
287,0.01,229,1106
288,0.01,230,1106
288,0.01,230,1058
288,0.01,230,1103
288,0.01,230,1079
288,0.01,230,1034
289,0.01,231,1049
289,0.01,231,1115
289,0.01,231,1004
289,0.01,231,11
289,0.01,231,1145
290,0.01,232,1040
290,0.01,232,1100
290,0.01,232,1082
290,0.01,232,1106
290,0.01,232,1052
291,0.01,232,1028
291,0.01,232,1055
291,0.01,232,1031
291,0.01,232,1013
291,0.01,232,1082
292,0.01,233,1061
292,0.01,233,1148
292,0.01,233,1064
292,0.01,233,1085
292,0.01,233,1064
293,0.01,234,1085
293,0.01,234,1064
293,0.01,234,1076
293,0.01,234,1088
293,0.01,234,1043
294,0.01,235,1100
294,0.01,235,1139
294,0.01,235,1043
294,0.01,235,1121
294,0.01,235,1076
295,0.01,236,5
295,0.01,236,1067
295,0.01,236,1139
295,0.01,236,1082
295,0.01,236,1103
296,0.01,236,1040
296,0.01,236,1058
296,0.01,236,1088
296,0.01,236,11
296,0.01,236,1103
297,0.01,237,1076
297,0.01,237,1118
297,0.01,237,1025
297,0.01,237,1130
297,0.01,237,1073
298,0.01,238,1085
298,0.01,238,1019
298,0.01,238,1019
298,0.01,238,1022
298,0.01,238,5
299,0.01,239,1112
299,0.01,239,1061
299,0.01,239,1136
299,0.01,239,1070
299,0.01,239,1028
300,0.01,240,1070
300,0.01,240,1067
300,0.01,240,1052
300,0.01,240,1082
300,0.01,240,1094
301,0.01,240,1130
301,0.01,240,1061
301,0.01,240,1070
301,0.01,240,1085
301,0.01,240,1112
302,0.01,241,1106
302,0.01,241,1121
302,0.01,241,5
302,0.01,241,1058
302,0.01,241,1202
303,0.01,242,1067
303,0.01,242,1142
303,0.01,242,1133
303,0.01,242,1097
303,0.01,242,1151
304,0.01,243,5
304,0.01,243,1076
304,0.01,243,1073
304,0.01,243,1070
304,0.01,243,1082
305,0.01,244,1046
305,0.01,244,1211
305,0.01,244,1067
305,0.01,244,1103
305,0.01,244,1154
306,0.01,244,1058
306,0.01,244,1061
306,0.01,244,1100
306,0.01,244,1055
306,0.01,244,1082
307,0.01,245,1112
307,0.01,245,1103
307,0.01,245,1085
307,0.01,245,1097
307,0.01,245,1058
308,0.01,246,1109
308,0.01,246,1082
308,0.01,246,1106
308,0.01,246,5
308,0.01,246,1145
309,0.01,247,1094
309,0.01,247,1115
309,0.01,247,1130
309,0.01,247,1136
309,0.01,247,1073
310,0.01,248,1121
310,0.01,248,1130
310,0.01,248,1085
310,0.01,248,1178
310,0.01,248,1190
311,0.01,248,1112
311,0.01,248,1097
311,0.01,248,1109
311,0.01,248,1106
311,0.01,248,1106
312,0.01,249,1157
312,0.01,249,1127
312,0.01,249,1106
312,0.01,249,1109
312,0.01,249,1136
313,0.01,250,1079
313,0.01,250,1112
313,0.01,250,5
313,0.01,250,1127
313,0.01,250,1079
314,0.01,251,1121
314,0.01,251,1115
314,0.01,251,1091
314,0.01,251,1160
314,0.01,251,1073
315,0.01,252,1106
315,0.01,252,1190
315,0.01,252,1088
315,0.01,252,1148
315,0.01,252,1103
316,0.01,252,1139
316,0.01,252,1130
316,0.01,252,1160
316,0.01,252,1085
316,0.01,252,1106
317,0.01,253,1127
317,0.01,253,1127
317,0.01,253,1139
317,0.01,253,1124
317,0.01,253,1094
318,0.01,254,1157
318,0.01,254,1133
318,0.01,254,1118
318,0.01,254,1121
318,0.01,254,1127
319,0.01,255,1130
319,0.01,255,1127
319,0.01,255,1154
319,0.01,255,1193
319,0.01,255,1139
320,0.01,256,1142
320,0.01,256,1130
320,0.01,256,1166
320,0.01,256,1124
320,0.01,256,1097
321,0.01,256,1154
321,0.01,256,1196
321,0.01,256,1148
321,0.01,256,1151
321,0.01,256,1082
322,0.01,257,1112
322,0.01,257,1130
322,0.01,257,1157
322,0.01,257,1133
322,0.01,257,1172
323,0.01,258,1142
323,0.01,258,1154
323,0.01,258,1121
323,0.01,258,1106
323,0.01,258,1172
324,0.01,259,1127
324,0.01,259,1154
324,0.01,259,1145
324,0.01,259,1145
324,0.01,259,1166
325,0.01,260,1160
325,0.01,260,1130
325,0.01,260,1112
325,0.01,260,1103
325,0.01,260,1163
326,0.01,260,1166
326,0.01,260,1196
326,0.01,260,1172
326,0.01,260,1205
326,0.01,260,1196
327,0.01,261,1157
327,0.01,261,1142
327,0.01,261,1130
327,0.01,261,1142
327,0.01,261,1151
328,0.01,262,1154
328,0.01,262,1166
328,0.01,262,1166
328,0.01,262,1133
328,0.01,262,1148
329,0.01,263,1211
329,0.01,263,1130
329,0.01,263,1154
329,0.01,263,1133
329,0.01,263,1172
330,0.01,264,1109
330,0.01,264,1175
330,0.01,264,1175
330,0.01,264,1181
330,0.01,264,1148
331,0.01,264,1160
331,0.01,264,1133
331,0.01,264,1169
331,0.01,264,1166
331,0.01,264,1145
332,0.01,265,1244
332,0.01,265,1151
332,0.01,265,1115
332,0.01,265,1178
332,0.01,265,1136
333,0.01,266,1151
333,0.01,266,5
333,0.01,266,1130
333,0.01,266,1184
333,0.01,266,1154
334,0.01,267,1139
334,0.01,267,5
334,0.01,267,11
334,0.01,267,1211
334,0.01,267,1184
335,0.01,268,1169
335,0.01,268,1202
335,0.01,268,1172
335,0.01,268,1148
335,0.01,268,1187
336,0.01,268,1169
336,0.01,268,1199
336,0.01,268,1178
336,0.01,268,1142
336,0.01,268,1145
337,0.01,269,1178
337,0.01,269,1166
337,0.01,269,1136
337,0.01,269,1172
337,0.01,269,1187
338,0.01,270,5
338,0.01,270,1154
338,0.01,270,1190
338,0.01,270,1175
338,0.01,270,1169
339,0.01,271,1211
339,0.01,271,1193
339,0.01,271,1199
339,0.01,271,1175
339,0.01,271,1166
340,0.01,272,1172
340,0.01,272,1175
340,0.01,272,1271
340,0.01,272,1154
340,0.01,272,1235
341,0.01,272,1199
341,0.01,272,1190
341,0.01,272,1199
341,0.01,272,1160
341,0.01,272,1214
342,0.01,273,1232
342,0.01,273,1205
342,0.01,273,1184
342,0.01,273,1226
342,0.01,273,1208
343,0.01,274,1211
343,0.01,274,1211
343,0.01,274,1199
343,0.01,274,1196
343,0.01,274,1166
344,0.01,275,1190
344,0.01,275,1214
344,0.01,275,1169
344,0.01,275,1193
344,0.01,275,1190
345,0.01,276,1220
345,0.01,276,1193
345,0.01,276,1184
345,0.01,276,1199
345,0.01,276,1235
346,0.01,276,1199
346,0.01,276,1229
346,0.01,276,1181
346,0.01,276,1280
346,0.01,276,1214
347,0.01,277,1220
347,0.01,277,1223
347,0.01,277,1265
347,0.01,277,1244
347,0.01,277,1211
348,0.01,278,1214
348,0.01,278,1259
348,0.01,278,1259
348,0.01,278,1223
348,0.01,278,1241
349,0.01,279,1178
349,0.01,279,1196
349,0.01,279,1211
349,0.01,279,1247
349,0.01,279,1214
350,0.01,280,1283
350,0.01,280,1211
350,0.01,280,1190
350,0.01,280,1265
350,0.01,280,1217
351,0.01,280,1184
351,0.01,280,1199
351,0.01,280,1235
351,0.01,280,1223
351,0.01,280,1292
352,0.01,281,1214
352,0.01,281,1208
352,0.01,281,1301
352,0.01,281,1205
352,0.01,281,1232
353,0.01,282,1250
353,0.01,282,1277
353,0.01,282,1265
353,0.01,282,1229
353,0.01,282,1217
354,0.01,283,1220
354,0.01,283,1217
354,0.01,283,1214
354,0.01,283,1232
354,0.01,283,1259
355,0.01,284,1247
355,0.01,284,1295
355,0.01,284,1253
355,0.01,284,1232
355,0.01,284,1268
356,0.01,284,1232
356,0.01,284,1187
356,0.01,284,1268
356,0.01,284,1250
356,0.01,284,1250
357,0.01,285,1226
357,0.01,285,1223
357,0.01,285,1295
357,0.01,285,1232
357,0.01,285,1247
358,0.01,286,1274
358,0.01,286,1229
358,0.01,286,1238
358,0.01,286,1220
358,0.01,286,1229
359,0.01,287,1229
359,0.01,287,1286
359,0.01,287,1265
359,0.01,287,1217
359,0.01,287,1223
360,0.01,288,1316
360,0.01,288,1205
360,0.01,288,1274
360,0.01,288,1289
360,0.01,288,1223
361,0.01,288,1310
361,0.01,288,1289
361,0.01,288,1229
361,0.01,288,1298
361,0.01,288,1262
362,0.01,289,1235
362,0.01,289,1265
362,0.01,289,1244
362,0.01,289,1262
362,0.01,289,1277
363,0.01,290,1310
363,0.01,290,1277
363,0.01,290,1262
363,0.01,290,1262
363,0.01,290,1286
364,0.01,291,1313
364,0.01,291,1307
364,0.01,291,1268
364,0.01,291,1268
364,0.01,291,1322
365,0.01,292,1259
365,0.01,292,1235
365,0.01,292,1274
365,0.01,292,1301
365,0.01,292,1319
366,0.01,292,1271
366,0.01,292,1298
366,0.01,292,1247
366,0.01,292,1307
366,0.01,292,1271
367,0.01,293,1325
367,0.01,293,1277
367,0.01,293,1286
367,0.01,293,1298
367,0.01,293,1268
368,0.01,294,1283
368,0.01,294,1235
368,0.01,294,1349
368,0.01,294,1253
368,0.01,294,1322
369,0.01,295,1343
369,0.01,295,1277
369,0.01,295,1301
369,0.01,295,1265
369,0.01,295,1310
370,0.01,296,1253
370,0.01,296,1301
370,0.01,296,1313
370,0.01,296,1283
370,0.01,296,1253
371,0.01,296,1304
371,0.01,296,1337
371,0.01,296,1301
371,0.01,296,1307
371,0.01,296,1277
372,0.01,297,1334
372,0.01,297,1292
372,0.01,297,1292
372,0.01,297,1280
372,0.01,297,1277
373,0.01,298,1313
373,0.01,298,1376
373,0.01,298,1331
373,0.01,298,1301
373,0.01,298,1283
374,0.01,299,1346
374,0.01,299,1298
374,0.01,299,1352
374,0.01,299,1355
374,0.01,299,5
375,0.01,300,1334
375,0.01,300,1280
375,0.01,300,1313
375,0.01,300,1310
375,0.01,300,1334
376,0.01,300,1325
376,0.01,300,1298
376,0.01,300,1301
376,0.01,300,1331
376,0.01,300,1358
377,0.01,301,1370
377,0.01,301,1286
377,0.01,301,1268
377,0.01,301,1325
377,0.01,301,1379
378,0.01,302,1328
378,0.01,302,1286
378,0.01,302,1313
378,0.01,302,1352
378,0.01,302,1286
379,0.01,303,1328
379,0.01,303,1310
379,0.01,303,1367
379,0.01,303,1331
379,0.01,303,1316
380,0.01,304,1280
380,0.01,304,1301
380,0.01,304,1307
380,0.01,304,1286
380,0.01,304,1325
381,0.01,304,1322
381,0.01,304,1304
381,0.01,304,1292
381,0.01,304,1349
381,0.01,304,1328
382,0.01,305,1319
382,0.01,305,1373
382,0.01,305,1313
382,0.01,305,1358
382,0.01,305,1340
383,0.01,306,1352
383,0.01,306,1319
383,0.01,306,1313
383,0.01,306,1334
383,0.01,306,1322
384,0.01,307,1331
384,0.01,307,1355
384,0.01,307,1346
384,0.01,307,1346
384,0.01,307,1361
385,0.01,308,1292
385,0.01,308,1370
385,0.01,308,1421
385,0.01,308,1352
385,0.01,308,1328
386,0.01,308,1301
386,0.01,308,1364
386,0.01,308,1355
386,0.01,308,1322
386,0.01,308,1385
387,0.01,309,1403
387,0.01,309,1337
387,0.01,309,1391
387,0.01,309,1343
387,0.01,309,1331
388,0.01,310,1370
388,0.01,310,1397
388,0.01,310,1355
388,0.01,310,1379
388,0.01,310,1334
389,0.01,311,1373
389,0.01,311,1334
389,0.01,311,1376
389,0.01,311,1316
389,0.01,311,1349
390,0.01,312,1343
390,0.01,312,1316
390,0.01,312,1331
390,0.01,312,1322
390,0.01,312,1352
391,0.01,312,1355
391,0.01,312,1403
391,0.01,312,1352
391,0.01,312,1349
391,0.01,312,1355
392,0.01,313,1310
392,0.01,313,1415
392,0.01,313,1352
392,0.01,313,1385
392,0.01,313,1382
393,0.01,314,1391
393,0.01,314,1370
393,0.01,314,1355
393,0.01,314,1331
393,0.01,314,1319
394,0.01,315,1355
394,0.01,315,1358
394,0.01,315,1367
394,0.01,315,1394
394,0.01,315,1367
395,0.01,316,1391
395,0.01,316,5
395,0.01,316,1445
395,0.01,316,1418
395,0.01,316,1394
396,0.01,316,1373
396,0.01,316,1358
396,0.01,316,1421
396,0.01,316,1385
396,0.01,316,1424
397,0.01,317,1415
397,0.01,317,1382
397,0.01,317,1394
397,0.01,317,1367
397,0.01,317,1418
398,0.01,318,1373
398,0.01,318,1409
398,0.01,318,1370
398,0.01,318,1403
398,0.01,318,1442
399,0.01,319,1388
399,0.01,319,1382
399,0.01,319,1340
399,0.01,319,1406
399,0.01,319,1382
400,0.01,320,1433
400,0.01,320,1418
400,0.01,320,1427
400,0.01,320,1439
400,0.01,320,1364
401,0.01,320,1412
401,0.01,320,1403
401,0.01,320,1388
401,0.01,320,1406
401,0.01,320,1412
402,0.01,321,1451
402,0.01,321,1382
402,0.01,321,1421
402,0.01,321,1382
402,0.01,321,1391
403,0.01,322,1445
403,0.01,322,1439
403,0.01,322,1430
403,0.01,322,1409
403,0.01,322,1445
404,0.01,323,1457
404,0.01,323,1409
404,0.01,323,1370
404,0.01,323,1436
404,0.01,323,1391
405,0.01,324,1445
405,0.01,324,1427
405,0.01,324,1421
405,0.01,324,1472
405,0.01,324,1454
406,0.01,324,1433
406,0.01,324,1391
406,0.01,324,1439
406,0.01,324,1490
406,0.01,324,1439
407,0.01,325,1418
407,0.01,325,1475
407,0.01,325,1439
407,0.01,325,1397
407,0.01,325,1448
408,0.01,326,1439
408,0.01,326,1439
408,0.01,326,1409
408,0.01,326,1499
408,0.01,326,1433
409,0.01,327,1406
409,0.01,327,1415
409,0.01,327,1433
409,0.01,327,1433
409,0.01,327,1454
410,0.01,328,1454
410,0.01,328,1406
410,0.01,328,1451
410,0.01,328,5
410,0.01,328,1409
411,0.01,328,1487
411,0.01,328,1442
411,0.01,328,1436
411,0.01,328,1409
411,0.01,328,1439
412,0.01,329,1391
412,0.01,329,1454
412,0.01,329,1442
412,0.01,329,1481
412,0.01,329,1442
413,0.01,330,1439
413,0.01,330,1397
413,0.01,330,1475
413,0.01,330,1433
413,0.01,330,1427
414,0.01,331,1421
414,0.01,331,1487
414,0.01,331,1424
414,0.01,331,1484
414,0.01,331,1472
415,0.01,332,1439
415,0.01,332,1451
415,0.01,332,1526
415,0.01,332,1418
415,0.01,332,1451
416,0.01,332,1439
416,0.01,332,1433
416,0.01,332,1487
416,0.01,332,1460
416,0.01,332,1496
417,0.01,333,1481
417,0.01,333,1433
417,0.01,333,1490
417,0.01,333,1454
417,0.01,333,1424
418,0.01,334,1478
418,0.01,334,1448
418,0.01,334,1454
418,0.01,334,1505
418,0.01,334,1487
419,0.01,335,1487
419,0.01,335,1523
419,0.01,335,1463
419,0.01,335,1487
419,0.01,335,1520
420,0.01,336,1478
420,0.01,336,1511
420,0.01,336,1490
420,0.01,336,1508
420,0.01,336,1520
421,0.01,336,1517
421,0.01,336,1469
421,0.01,336,1481
421,0.01,336,1517
421,0.01,336,1412
422,0.01,337,1469
422,0.01,337,1562
422,0.01,337,1499
422,0.01,337,1469
422,0.01,337,1532
423,0.01,338,1478
423,0.01,338,1532
423,0.01,338,1472
423,0.01,338,1475
423,0.01,338,1496
424,0.01,339,1532
424,0.01,339,1520
424,0.01,339,1541
424,0.01,339,1478
424,0.01,339,1499
425,0.01,340,1541
425,0.01,340,1526
425,0.01,340,1475
425,0.01,340,1532
425,0.01,340,1451
426,0.01,340,1472
426,0.01,340,1517
426,0.01,340,1487
426,0.01,340,1505
426,0.01,340,1490
427,0.01,341,1502
427,0.01,341,1508
427,0.01,341,1523
427,0.01,341,1529
427,0.01,341,1514
428,0.01,342,1514
428,0.01,342,1526
428,0.01,342,1454
428,0.01,342,1502
428,0.01,342,1520
429,0.01,343,1517
429,0.01,343,1502
429,0.01,343,1532
429,0.01,343,1502
429,0.01,343,1529
430,0.01,344,1493
430,0.01,344,1496
430,0.01,344,1487
430,0.01,344,1559
430,0.01,344,1547
431,0.01,344,1478
431,0.01,344,1499
431,0.01,344,1514
431,0.01,344,1502
431,0.01,344,1523
432,0.01,345,1517
432,0.01,345,1565
432,0.01,345,1514
432,0.01,345,1523
432,0.01,345,1511
433,0.01,346,1541
433,0.01,346,1463
433,0.01,346,1508
433,0.01,346,1526
433,0.01,346,1529
434,0.01,347,1520
434,0.01,347,1508
434,0.01,347,1553
434,0.01,347,1508
434,0.01,347,1511
435,0.01,348,1523
435,0.01,348,1580
435,0.01,348,1538
435,0.01,348,1514
435,0.01,348,1520
436,0.01,348,1556
436,0.01,348,1532
436,0.01,348,1589
436,0.01,348,1529
436,0.01,348,1538
437,0.01,349,1517
437,0.01,349,1553
437,0.01,349,1568
437,0.01,349,1493
437,0.01,349,1532
438,0.01,350,1580
438,0.01,350,1553
438,0.01,350,1496
438,0.01,350,1511
438,0.01,350,1526
439,0.01,351,1568
439,0.01,351,1541
439,0.01,351,1589
439,0.01,351,1532
439,0.01,351,1472
440,0.01,352,1553
440,0.01,352,1592
440,0.01,352,1520
440,0.01,352,1550
440,0.01,352,1526
441,0.01,352,1541
441,0.01,352,1511
441,0.01,352,1559
441,0.01,352,1535
441,0.01,352,1517
442,0.01,353,1571
442,0.01,353,1589
442,0.01,353,1610
442,0.01,353,1535
442,0.01,353,1544
443,0.01,354,1544
443,0.01,354,1598
443,0.01,354,1622
443,0.01,354,1541
443,0.01,354,1568
444,0.01,355,1586
444,0.01,355,1565
444,0.01,355,1514
444,0.01,355,1574
444,0.01,355,1586
445,0.01,356,1568
445,0.01,356,1574
445,0.01,356,1580
445,0.01,356,1511
445,0.01,356,1496
446,0.01,356,1580
446,0.01,356,1601
446,0.01,356,1580
446,0.01,356,1505
446,0.01,356,5
447,0.01,357,1586
447,0.01,357,1598
447,0.01,357,1619
447,0.01,357,1628
447,0.01,357,1601
448,0.01,358,1586
448,0.01,358,1574
448,0.01,358,1538
448,0.01,358,1631
448,0.01,358,1616
449,0.01,359,1511
449,0.01,359,1532
449,0.01,359,1577
449,0.01,359,1583
449,0.01,359,1562
450,0.01,360,1553
450,0.01,360,1523
450,0.01,360,1580
450,0.01,360,1595
450,0.01,360,1619
451,0.01,360,1604
451,0.01,360,1544
451,0.01,360,1574
451,0.01,360,1577
451,0.01,360,1574
452,0.01,361,1574
452,0.01,361,1601
452,0.01,361,1604
452,0.01,361,1574
452,0.01,361,1628
453,0.01,362,1574
453,0.01,362,1598
453,0.01,362,1586
453,0.01,362,1586
453,0.01,362,1559
454,0.01,363,1556
454,0.01,363,1592
454,0.01,363,1592
454,0.01,363,1601
454,0.01,363,1652
455,0.01,364,1622
455,0.01,364,1616
455,0.01,364,1628
455,0.01,364,1601
455,0.01,364,1613
456,0.01,364,1616
456,0.01,364,1667
456,0.01,364,1616
456,0.01,364,1580
456,0.01,364,1592
457,0.01,365,1631
457,0.01,365,1649
457,0.01,365,1595
457,0.01,365,1646
457,0.01,365,1577
458,0.01,366,1583
458,0.01,366,1655
458,0.01,366,1649
458,0.01,366,1604
458,0.01,366,1601
459,0.01,367,1616
459,0.01,367,1622
459,0.01,367,1634
459,0.01,367,1649
459,0.01,367,1646
460,0.01,368,1652
460,0.01,368,1676
460,0.01,368,1661
460,0.01,368,1622
460,0.01,368,1646
461,0.01,368,1673
461,0.01,368,1619
461,0.01,368,1649
461,0.01,368,1637
461,0.01,368,1625
462,0.01,369,1619
462,0.01,369,1673
462,0.01,369,1625
462,0.01,369,1634
462,0.01,369,1604
463,0.01,370,1643
463,0.01,370,1595
463,0.01,370,1676
463,0.01,370,1643
463,0.01,370,1631
464,0.01,371,1691
464,0.01,371,1619
464,0.01,371,1646
464,0.01,371,1673
464,0.01,371,1676
465,0.01,372,1631
465,0.01,372,1658
465,0.01,372,1670
465,0.01,372,1622
465,0.01,372,1643
466,0.01,372,1643
466,0.01,372,1679
466,0.01,372,1658
466,0.01,372,1670
466,0.01,372,1637
467,0.01,373,1661
467,0.01,373,1625
467,0.01,373,1685
467,0.01,373,1646
467,0.01,373,1652
468,0.01,374,1658
468,0.01,374,1622
468,0.01,374,1646
468,0.01,374,1688
468,0.01,374,1712
469,0.01,375,1682
469,0.01,375,1682
469,0.01,375,1661
469,0.01,375,1673
469,0.01,375,1610
470,0.01,376,1661
470,0.01,376,1658
470,0.01,376,1679
470,0.01,376,1655
470,0.01,376,1676
471,0.01,376,1661
471,0.01,376,1661
471,0.01,376,1727
471,0.01,376,1673
471,0.01,376,1619
472,0.01,377,1631
472,0.01,377,1655
472,0.01,377,1673
472,0.01,377,1709
472,0.01,377,1670
473,0.01,378,1685
473,0.01,378,1652
473,0.01,378,1727
473,0.01,378,1670
473,0.01,378,1649
474,0.01,379,1670
474,0.01,379,1703
474,0.01,379,1667
474,0.01,379,1715
474,0.01,379,1703
475,0.01,380,1652
475,0.01,380,1667
475,0.01,380,1706
475,0.01,380,1694
475,0.01,380,1637
476,0.01,380,1694
476,0.01,380,1658
476,0.01,380,1676
476,0.01,380,1700
476,0.01,380,1703
477,0.01,381,1646
477,0.01,381,1664
477,0.01,381,1703
477,0.01,381,1709
477,0.01,381,1688
478,0.01,382,1745
478,0.01,382,1673
478,0.01,382,1694
478,0.01,382,1739
478,0.01,382,1715
479,0.01,383,1742
479,0.01,383,1691
479,0.01,383,1733
479,0.01,383,1739
479,0.01,383,1739
480,0.01,384,1685
480,0.01,384,1715
480,0.01,384,1718
480,0.01,384,1706
480,0.01,384,1697
481,0.01,384,1712
481,0.01,384,1661
481,0.01,384,1724
481,0.01,384,1664
481,0.01,384,1727
482,0.01,385,1697
482,0.01,385,1661
482,0.01,385,1694
482,0.01,385,1691
482,0.01,385,1694
483,0.01,386,1694
483,0.01,386,1718
483,0.01,386,1751
483,0.01,386,1727
483,0.01,386,1709
484,0.01,387,1697
484,0.01,387,1775
484,0.01,387,1766
484,0.01,387,1760
484,0.01,387,1724
485,0.01,388,1748
485,0.01,388,1727
485,0.01,388,1721
485,0.01,388,1751
485,0.01,388,1745
486,0.01,388,1742
486,0.01,388,1694
486,0.01,388,1700
486,0.01,388,1736
486,0.01,388,1697
487,0.01,389,1742
487,0.01,389,1718
487,0.01,389,1718
487,0.01,389,1676
487,0.01,389,1736
488,0.01,390,1712
488,0.01,390,1763
488,0.01,390,1748
488,0.01,390,1751
488,0.01,390,1730
489,0.01,391,1748
489,0.01,391,1760
489,0.01,391,1766
489,0.01,391,1778
489,0.01,391,1763
490,0.01,392,1730
490,0.01,392,1769
490,0.01,392,1760
490,0.01,392,1775
490,0.01,392,1742
491,0.01,392,1739
491,0.01,392,1739
491,0.01,392,1742
491,0.01,392,1697
491,0.01,392,1691
492,0.01,393,1754
492,0.01,393,1742
492,0.01,393,1790
492,0.01,393,1784
492,0.01,393,1733
493,0.01,394,1757
493,0.01,394,1796
493,0.01,394,1763
493,0.01,394,1766
493,0.01,394,1790
494,0.01,395,1751
494,0.01,395,1754
494,0.01,395,1781
494,0.01,395,1811
494,0.01,395,1739
495,0.01,396,1742
495,0.01,396,1784
495,0.01,396,1739
495,0.01,396,1733
495,0.01,396,1739
496,0.01,396,1811
496,0.01,396,1793
496,0.01,396,1772
496,0.01,396,1706
496,0.01,396,1739
497,0.01,397,1727
497,0.01,397,1769
497,0.01,397,1781
497,0.01,397,1826
497,0.01,397,1805
498,0.01,398,1793
498,0.01,398,1748
498,0.01,398,1793
498,0.01,398,1766
498,0.01,398,1823
499,0.01,399,1787
499,0.01,399,1778
499,0.01,399,1745
499,0.01,399,1754
499,0.01,399,1763
