nodes,p,agents,rounds
287,0.3,229,1094
287,0.3,229,1094
287,0.3,229,1094
287,0.3,229,1094
287,0.3,229,1094
288,0.3,230,1097
288,0.3,230,1097
288,0.3,230,1097
288,0.3,230,1097
288,0.3,230,1097
289,0.3,231,1100
289,0.3,231,1100
289,0.3,231,1100
289,0.3,231,1100
289,0.3,231,1100
290,0.3,232,1106
290,0.3,232,1106
290,0.3,232,1106
290,0.3,232,1106
290,0.3,232,1106
291,0.3,232,1109
291,0.3,232,1109
291,0.3,232,1109
291,0.3,232,1109
291,0.3,232,1109
292,0.3,233,1112
292,0.3,233,1112
292,0.3,233,1112
292,0.3,233,1112
292,0.3,233,1112
293,0.3,234,1115
293,0.3,234,1115
293,0.3,234,1115
293,0.3,234,1115
293,0.3,234,1115
294,0.3,235,1121
294,0.3,235,1121
294,0.3,235,1121
294,0.3,235,1121
294,0.3,235,1121
295,0.3,236,1124
295,0.3,236,1124
295,0.3,236,1124
295,0.3,236,1124
295,0.3,236,1124
296,0.3,236,1127
296,0.3,236,1127
296,0.3,236,1127
296,0.3,236,1127
296,0.3,236,1127
297,0.3,237,1130
297,0.3,237,1130
297,0.3,237,1130
297,0.3,237,1130
297,0.3,237,1130
298,0.3,238,1136
298,0.3,238,1136
298,0.3,238,1136
298,0.3,238,1136
298,0.3,238,1136
299,0.3,239,1139
299,0.3,239,1139
299,0.3,239,1139
299,0.3,239,1139
299,0.3,239,1139
300,0.3,240,1142
300,0.3,240,1142
300,0.3,240,1142
300,0.3,240,1142
300,0.3,240,1142
301,0.3,240,1145
301,0.3,240,1145
301,0.3,240,1145
301,0.3,240,1145
301,0.3,240,1145
302,0.3,241,1151
302,0.3,241,1151
302,0.3,241,1151
302,0.3,241,1151
302,0.3,241,1151
303,0.3,242,1154
303,0.3,242,1154
303,0.3,242,1154
303,0.3,242,1154
303,0.3,242,1154
304,0.3,243,1157
304,0.3,243,1157
304,0.3,243,1157
304,0.3,243,1157
304,0.3,243,1157
305,0.3,244,1163
305,0.3,244,1163
305,0.3,244,1163
305,0.3,244,1163
305,0.3,244,1163
306,0.3,244,1166
306,0.3,244,1166
306,0.3,244,1166
306,0.3,244,1166
306,0.3,244,1166
307,0.3,245,1169
307,0.3,245,1169
307,0.3,245,1169
307,0.3,245,1169
307,0.3,245,1169
308,0.3,246,1172
308,0.3,246,1172
308,0.3,246,1172
308,0.3,246,1172
308,0.3,246,1172
309,0.3,247,1178
309,0.3,247,1178
309,0.3,247,1178
309,0.3,247,1178
309,0.3,247,1178
310,0.3,248,1181
310,0.3,248,1181
310,0.3,248,1181
310,0.3,248,1181
310,0.3,248,1181
311,0.3,248,1184
311,0.3,248,1184
311,0.3,248,1184
311,0.3,248,1184
311,0.3,248,1184
312,0.3,249,1187
312,0.3,249,1187
312,0.3,249,1187
312,0.3,249,1187
312,0.3,249,1187
313,0.3,250,1193
313,0.3,250,1193
313,0.3,250,1193
313,0.3,250,1193
313,0.3,250,1193
314,0.3,251,1196
314,0.3,251,1196
314,0.3,251,1196
314,0.3,251,1196
314,0.3,251,1196
315,0.3,252,1199
315,0.3,252,1199
315,0.3,252,1199
315,0.3,252,1199
315,0.3,252,1199
316,0.3,252,1202
316,0.3,252,1202
316,0.3,252,1202
316,0.3,252,1202
316,0.3,252,1202
317,0.3,253,1208
317,0.3,253,1208
317,0.3,253,1208
317,0.3,253,1208
317,0.3,253,1208
318,0.3,254,1211
318,0.3,254,1211
318,0.3,254,1211
318,0.3,254,1211
318,0.3,254,1211
319,0.3,255,1214
319,0.3,255,1214
319,0.3,255,1214
319,0.3,255,1214
319,0.3,255,1214
320,0.3,256,1220
320,0.3,256,1220
320,0.3,256,1220
320,0.3,256,1220
320,0.3,256,1220
321,0.3,256,1223
321,0.3,256,1223
321,0.3,256,1223
321,0.3,256,1223
321,0.3,256,1223
322,0.3,257,1226
322,0.3,257,1226
322,0.3,257,1226
322,0.3,257,1226
322,0.3,257,1226
323,0.3,258,1229
323,0.3,258,1229
323,0.3,258,1229
323,0.3,258,1229
323,0.3,258,1229
324,0.3,259,1235
324,0.3,259,1235
324,0.3,259,1235
324,0.3,259,1235
324,0.3,259,1235
325,0.3,260,1238
325,0.3,260,1238
325,0.3,260,1238
325,0.3,260,1238
325,0.3,260,1238
326,0.3,260,1241
326,0.3,260,1241
326,0.3,260,1241
326,0.3,260,1241
326,0.3,260,1241
327,0.3,261,1244
327,0.3,261,1244
327,0.3,261,1244
327,0.3,261,1244
327,0.3,261,1244
328,0.3,262,1250
328,0.3,262,1250
328,0.3,262,1250
328,0.3,262,1250
328,0.3,262,1250
329,0.3,263,1253
329,0.3,263,1253
329,0.3,263,1253
329,0.3,263,1253
329,0.3,263,1253
330,0.3,264,1256
330,0.3,264,1256
330,0.3,264,1256
330,0.3,264,1256
330,0.3,264,1256
331,0.3,264,1259
331,0.3,264,1259
331,0.3,264,1259
331,0.3,264,1259
331,0.3,264,1259
332,0.3,265,1265
332,0.3,265,1265
332,0.3,265,1265
332,0.3,265,1265
332,0.3,265,1265
333,0.3,266,1268
333,0.3,266,1268
333,0.3,266,1268
333,0.3,266,1268
333,0.3,266,1268
334,0.3,267,1271
334,0.3,267,1271
334,0.3,267,1271
334,0.3,267,1271
334,0.3,267,1271
335,0.3,268,1277
335,0.3,268,1277
335,0.3,268,1277
335,0.3,268,1277
335,0.3,268,1277
336,0.3,268,1280
336,0.3,268,1280
336,0.3,268,1280
336,0.3,268,1280
336,0.3,268,1280
337,0.3,269,1283
337,0.3,269,1283
337,0.3,269,1283
337,0.3,269,1283
337,0.3,269,1283
338,0.3,270,1286
338,0.3,270,1286
338,0.3,270,1286
338,0.3,270,1286
338,0.3,270,1286
339,0.3,271,1292
339,0.3,271,1292
339,0.3,271,1292
339,0.3,271,1292
339,0.3,271,1292
340,0.3,272,1295
340,0.3,272,1295
340,0.3,272,1295
340,0.3,272,1295
340,0.3,272,1295
341,0.3,272,1298
341,0.3,272,1298
341,0.3,272,1298
341,0.3,272,1298
341,0.3,272,1298
342,0.3,273,1301
342,0.3,273,1301
342,0.3,273,1301
342,0.3,273,1301
342,0.3,273,1301
343,0.3,274,1307
343,0.3,274,1307
343,0.3,274,1307
343,0.3,274,1307
343,0.3,274,1307
344,0.3,275,1310
344,0.3,275,1310
344,0.3,275,1310
344,0.3,275,1310
344,0.3,275,1310
345,0.3,276,1313
345,0.3,276,1313
345,0.3,276,1313
345,0.3,276,1313
345,0.3,276,1313
346,0.3,276,1316
346,0.3,276,1316
346,0.3,276,1316
346,0.3,276,1316
346,0.3,276,1316
347,0.3,277,1322
347,0.3,277,1322
347,0.3,277,1322
347,0.3,277,1322
347,0.3,277,1322
348,0.3,278,1325
348,0.3,278,1325
348,0.3,278,1325
348,0.3,278,1325
348,0.3,278,1325
349,0.3,279,1328
349,0.3,279,1328
349,0.3,279,1328
349,0.3,279,1328
349,0.3,279,1328
350,0.3,280,1334
350,0.3,280,1334
350,0.3,280,1334
350,0.3,280,1334
350,0.3,280,1334
351,0.3,280,1337
351,0.3,280,1337
351,0.3,280,1337
351,0.3,280,1337
351,0.3,280,1337
352,0.3,281,1340
352,0.3,281,1340
352,0.3,281,1340
352,0.3,281,1340
352,0.3,281,1340
353,0.3,282,1343
353,0.3,282,1343
353,0.3,282,1343
353,0.3,282,1343
353,0.3,282,1343
354,0.3,283,1349
354,0.3,283,1349
354,0.3,283,1349
354,0.3,283,1349
354,0.3,283,1349
355,0.3,284,1352
355,0.3,284,1352
355,0.3,284,1352
355,0.3,284,1352
355,0.3,284,1352
356,0.3,284,1355
356,0.3,284,1355
356,0.3,284,1355
356,0.3,284,1355
356,0.3,284,1355
357,0.3,285,1358
357,0.3,285,1358
357,0.3,285,1358
357,0.3,285,1358
357,0.3,285,1358
358,0.3,286,1364
358,0.3,286,1364
358,0.3,286,1364
358,0.3,286,1364
358,0.3,286,1364
359,0.3,287,1367
359,0.3,287,1367
359,0.3,287,1367
359,0.3,287,1367
359,0.3,287,1367
360,0.3,288,1370
360,0.3,288,1370
360,0.3,288,1370
360,0.3,288,1370
360,0.3,288,1370
361,0.3,288,1373
361,0.3,288,1373
361,0.3,288,1373
361,0.3,288,1373
361,0.3,288,1373
362,0.3,289,1379
362,0.3,289,1379
362,0.3,289,1379
362,0.3,289,1379
362,0.3,289,1379
363,0.3,290,1382
363,0.3,290,1382
363,0.3,290,1382
363,0.3,290,1382
363,0.3,290,1382
364,0.3,291,1385
364,0.3,291,1385
364,0.3,291,1385
364,0.3,291,1385
364,0.3,291,1385
365,0.3,292,1391
365,0.3,292,1391
365,0.3,292,1391
365,0.3,292,1391
365,0.3,292,1391
366,0.3,292,1394
366,0.3,292,1394
366,0.3,292,1394
366,0.3,292,1394
366,0.3,292,1394
367,0.3,293,1397
367,0.3,293,1397
367,0.3,293,1397
367,0.3,293,1397
367,0.3,293,1397
368,0.3,294,1400
368,0.3,294,1400
368,0.3,294,1400
368,0.3,294,1400
368,0.3,294,1400
369,0.3,295,1406
369,0.3,295,1406
369,0.3,295,1406
369,0.3,295,1406
369,0.3,295,1406
370,0.3,296,1409
370,0.3,296,1409
370,0.3,296,1409
370,0.3,296,1409
370,0.3,296,1409
371,0.3,296,1412
371,0.3,296,1412
371,0.3,296,1412
371,0.3,296,1412
371,0.3,296,1412
372,0.3,297,1415
372,0.3,297,1415
372,0.3,297,1415
372,0.3,297,1415
372,0.3,297,1415
373,0.3,298,1421
373,0.3,298,1421
373,0.3,298,1421
373,0.3,298,1421
373,0.3,298,1421
374,0.3,299,1424
374,0.3,299,1424
374,0.3,299,1424
374,0.3,299,1424
374,0.3,299,1424
375,0.3,300,1427
375,0.3,300,1427
375,0.3,300,1427
375,0.3,300,1427
375,0.3,300,1427
376,0.3,300,1430
376,0.3,300,1430
376,0.3,300,1430
376,0.3,300,1430
376,0.3,300,1430
377,0.3,301,1436
377,0.3,301,1436
377,0.3,301,1436
377,0.3,301,1436
377,0.3,301,1436
378,0.3,302,1439
378,0.3,302,1439
378,0.3,302,1439
378,0.3,302,1439
378,0.3,302,1439
379,0.3,303,1442
379,0.3,303,1442
379,0.3,303,1442
379,0.3,303,1442
379,0.3,303,1442
380,0.3,304,1448
380,0.3,304,1448
380,0.3,304,1448
380,0.3,304,1448
380,0.3,304,1448
381,0.3,304,1451
381,0.3,304,1451
381,0.3,304,1451
381,0.3,304,1451
381,0.3,304,1451
382,0.3,305,1454
382,0.3,305,1454
382,0.3,305,1454
382,0.3,305,1454
382,0.3,305,1454
383,0.3,306,1457
383,0.3,306,1457
383,0.3,306,1457
383,0.3,306,1457
383,0.3,306,1457
384,0.3,307,1463
384,0.3,307,1463
384,0.3,307,1463
384,0.3,307,1463
384,0.3,307,1463
385,0.3,308,1466
385,0.3,308,1466
385,0.3,308,1466
385,0.3,308,1466
385,0.3,308,1466
386,0.3,308,1469
386,0.3,308,1469
386,0.3,308,1469
386,0.3,308,1469
386,0.3,308,1469
387,0.3,309,1472
387,0.3,309,1472
387,0.3,309,1472
387,0.3,309,1472
387,0.3,309,1472
388,0.3,310,1478
388,0.3,310,1478
388,0.3,310,1478
388,0.3,310,1478
388,0.3,310,1478
389,0.3,311,1481
389,0.3,311,1481
389,0.3,311,1481
389,0.3,311,1481
389,0.3,311,1481
390,0.3,312,1484
390,0.3,312,1484
390,0.3,312,1484
390,0.3,312,1484
390,0.3,312,1484
391,0.3,312,1487
391,0.3,312,1487
391,0.3,312,1487
391,0.3,312,1487
391,0.3,312,1487
392,0.3,313,1493
392,0.3,313,1493
392,0.3,313,1493
392,0.3,313,1493
392,0.3,313,1493
393,0.3,314,1496
393,0.3,314,1496
393,0.3,314,1496
393,0.3,314,1496
393,0.3,314,1496
394,0.3,315,1499
394,0.3,315,1499
394,0.3,315,1499
394,0.3,315,1499
394,0.3,315,1499
395,0.3,316,1505
395,0.3,316,1505
395,0.3,316,1505
395,0.3,316,1505
395,0.3,316,1505
396,0.3,316,1508
396,0.3,316,1508
396,0.3,316,1508
396,0.3,316,1508
396,0.3,316,1508
397,0.3,317,1511
397,0.3,317,1511
397,0.3,317,1511
397,0.3,317,1511
397,0.3,317,1511
398,0.3,318,1514
398,0.3,318,1514
398,0.3,318,1514
398,0.3,318,1514
398,0.3,318,1514
399,0.3,319,1520
399,0.3,319,1520
399,0.3,319,1520
399,0.3,319,1520
399,0.3,319,1520
400,0.3,320,1523
400,0.3,320,1523
400,0.3,320,1523
400,0.3,320,1523
400,0.3,320,1523
401,0.3,320,1526
401,0.3,320,1526
401,0.3,320,1526
401,0.3,320,1526
401,0.3,320,1526
402,0.3,321,1529
402,0.3,321,1529
402,0.3,321,1529
402,0.3,321,1529
402,0.3,321,1529
403,0.3,322,1535
403,0.3,322,1535
403,0.3,322,1535
403,0.3,322,1535
403,0.3,322,1535
404,0.3,323,1538
404,0.3,323,1538
404,0.3,323,1538
404,0.3,323,1538
404,0.3,323,1538
405,0.3,324,1541
405,0.3,324,1541
405,0.3,324,1541
405,0.3,324,1541
405,0.3,324,1541
406,0.3,324,1544
406,0.3,324,1544
406,0.3,324,1544
406,0.3,324,1544
406,0.3,324,1544
407,0.3,325,1550
407,0.3,325,1550
407,0.3,325,1550
407,0.3,325,1550
407,0.3,325,1550
408,0.3,326,1553
408,0.3,326,1553
408,0.3,326,1553
408,0.3,326,1553
408,0.3,326,1553
409,0.3,327,1556
409,0.3,327,1556
409,0.3,327,1556
409,0.3,327,1556
409,0.3,327,1556
410,0.3,328,1562
410,0.3,328,1562
410,0.3,328,1562
410,0.3,328,1562
410,0.3,328,1562
411,0.3,328,1565
411,0.3,328,1565
411,0.3,328,1565
411,0.3,328,1565
411,0.3,328,1565
412,0.3,329,1568
412,0.3,329,1568
412,0.3,329,1568
412,0.3,329,1568
412,0.3,329,1568
413,0.3,330,1571
413,0.3,330,1571
413,0.3,330,1571
413,0.3,330,1571
413,0.3,330,1571
414,0.3,331,1577
414,0.3,331,1577
414,0.3,331,1577
414,0.3,331,1577
414,0.3,331,1577
415,0.3,332,1580
415,0.3,332,1580
415,0.3,332,1580
415,0.3,332,1580
415,0.3,332,1580
416,0.3,332,1583
416,0.3,332,1583
416,0.3,332,1583
416,0.3,332,1583
416,0.3,332,1583
417,0.3,333,1586
417,0.3,333,1586
417,0.3,333,1586
417,0.3,333,1586
417,0.3,333,1586
418,0.3,334,1592
418,0.3,334,1592
418,0.3,334,1592
418,0.3,334,1592
418,0.3,334,1592
419,0.3,335,1595
419,0.3,335,1595
419,0.3,335,1595
419,0.3,335,1595
419,0.3,335,1595
420,0.3,336,1598
420,0.3,336,1598
420,0.3,336,1598
420,0.3,336,1598
420,0.3,336,1598
421,0.3,336,1601
421,0.3,336,1601
421,0.3,336,1601
421,0.3,336,1601
421,0.3,336,1601
422,0.3,337,1607
422,0.3,337,1607
422,0.3,337,1607
422,0.3,337,1607
422,0.3,337,1607
423,0.3,338,1610
423,0.3,338,1610
423,0.3,338,1610
423,0.3,338,1610
423,0.3,338,1610
424,0.3,339,1613
424,0.3,339,1613
424,0.3,339,1613
424,0.3,339,1613
424,0.3,339,1613
425,0.3,340,1619
425,0.3,340,1619
425,0.3,340,1619
425,0.3,340,1619
425,0.3,340,1619
426,0.3,340,1622
426,0.3,340,1622
426,0.3,340,1622
426,0.3,340,1622
426,0.3,340,1622
427,0.3,341,1625
427,0.3,341,1625
427,0.3,341,1625
427,0.3,341,1625
427,0.3,341,1625
428,0.3,342,1628
428,0.3,342,1628
428,0.3,342,1628
428,0.3,342,1628
428,0.3,342,1628
429,0.3,343,1634
429,0.3,343,1634
429,0.3,343,1634
429,0.3,343,1634
429,0.3,343,1634
430,0.3,344,1637
430,0.3,344,1637
430,0.3,344,1637
430,0.3,344,1637
430,0.3,344,1637
431,0.3,344,1640
431,0.3,344,1640
431,0.3,344,1640
431,0.3,344,1640
431,0.3,344,1640
432,0.3,345,1643
432,0.3,345,1643
432,0.3,345,1643
432,0.3,345,1643
432,0.3,345,1643
433,0.3,346,1649
433,0.3,346,1649
433,0.3,346,1649
433,0.3,346,1649
433,0.3,346,1649
434,0.3,347,1652
434,0.3,347,1652
434,0.3,347,1652
434,0.3,347,1652
434,0.3,347,1652
435,0.3,348,1655
435,0.3,348,1655
435,0.3,348,1655
435,0.3,348,1655
435,0.3,348,1655
436,0.3,348,1658
436,0.3,348,1658
436,0.3,348,1658
436,0.3,348,1658
436,0.3,348,1658
437,0.3,349,1664
437,0.3,349,1664
437,0.3,349,1664
437,0.3,349,1664
437,0.3,349,1664
438,0.3,350,1667
438,0.3,350,1667
438,0.3,350,1667
438,0.3,350,1667
438,0.3,350,1667
439,0.3,351,1670
439,0.3,351,1670
439,0.3,351,1670
439,0.3,351,1670
439,0.3,351,1670
440,0.3,352,1676
440,0.3,352,1676
440,0.3,352,1676
440,0.3,352,1676
440,0.3,352,1676
441,0.3,352,1679
441,0.3,352,1679
441,0.3,352,1679
441,0.3,352,1679
441,0.3,352,1679
442,0.3,353,1682
442,0.3,353,1682
442,0.3,353,1682
442,0.3,353,1682
442,0.3,353,1682
443,0.3,354,1685
443,0.3,354,1685
443,0.3,354,1685
443,0.3,354,1685
443,0.3,354,1685
444,0.3,355,1691
444,0.3,355,1691
444,0.3,355,1691
444,0.3,355,1691
444,0.3,355,1691
445,0.3,356,1694
445,0.3,356,1694
445,0.3,356,1694
445,0.3,356,1694
445,0.3,356,1694
446,0.3,356,1697
446,0.3,356,1697
446,0.3,356,1697
446,0.3,356,1697
446,0.3,356,1697
447,0.3,357,1700
447,0.3,357,1700
447,0.3,357,1700
447,0.3,357,1700
447,0.3,357,1700
448,0.3,358,1706
448,0.3,358,1706
448,0.3,358,1706
448,0.3,358,1706
448,0.3,358,1706
449,0.3,359,1709
449,0.3,359,1709
449,0.3,359,1709
449,0.3,359,1709
449,0.3,359,1709
450,0.3,360,1712
450,0.3,360,1712
450,0.3,360,1712
450,0.3,360,1712
450,0.3,360,1712
451,0.3,360,1715
451,0.3,360,1715
451,0.3,360,1715
451,0.3,360,1715
451,0.3,360,1715
452,0.3,361,1721
452,0.3,361,1721
452,0.3,361,1721
452,0.3,361,1721
452,0.3,361,1721
453,0.3,362,1724
453,0.3,362,1724
453,0.3,362,1724
453,0.3,362,1724
453,0.3,362,1724
454,0.3,363,1727
454,0.3,363,1727
454,0.3,363,1727
454,0.3,363,1727
454,0.3,363,1727
455,0.3,364,1733
455,0.3,364,1733
455,0.3,364,1733
455,0.3,364,1733
455,0.3,364,1733
456,0.3,364,1736
456,0.3,364,1736
456,0.3,364,1736
456,0.3,364,1736
456,0.3,364,1736
457,0.3,365,1739
457,0.3,365,1739
457,0.3,365,1739
457,0.3,365,1739
457,0.3,365,1739
458,0.3,366,1742
458,0.3,366,1742
458,0.3,366,1742
458,0.3,366,1742
458,0.3,366,1742
459,0.3,367,1748
459,0.3,367,1748
459,0.3,367,1748
459,0.3,367,1748
459,0.3,367,1748
460,0.3,368,1751
460,0.3,368,1751
460,0.3,368,1751
460,0.3,368,1751
460,0.3,368,1751
461,0.3,368,1754
461,0.3,368,1754
461,0.3,368,1754
461,0.3,368,1754
461,0.3,368,1754
462,0.3,369,1757
462,0.3,369,1757
462,0.3,369,1757
462,0.3,369,1757
462,0.3,369,1757
463,0.3,370,1763
463,0.3,370,1763
463,0.3,370,1763
463,0.3,370,1763
463,0.3,370,1763
464,0.3,371,1766
464,0.3,371,1766
464,0.3,371,1766
464,0.3,371,1766
464,0.3,371,1766
465,0.3,372,1769
465,0.3,372,1769
465,0.3,372,1769
465,0.3,372,1769
465,0.3,372,1769
466,0.3,372,1772
466,0.3,372,1772
466,0.3,372,1772
466,0.3,372,1772
466,0.3,372,1772
467,0.3,373,1778
467,0.3,373,1778
467,0.3,373,1778
467,0.3,373,1778
467,0.3,373,1778
468,0.3,374,1781
468,0.3,374,1781
468,0.3,374,1781
468,0.3,374,1781
468,0.3,374,1781
469,0.3,375,1784
469,0.3,375,1784
469,0.3,375,1784
469,0.3,375,1784
469,0.3,375,1784
470,0.3,376,1790
470,0.3,376,1790
470,0.3,376,1790
470,0.3,376,1790
470,0.3,376,1790
471,0.3,376,1793
471,0.3,376,1793
471,0.3,376,1793
471,0.3,376,1793
471,0.3,376,1793
472,0.3,377,1796
472,0.3,377,1796
472,0.3,377,1796
472,0.3,377,1796
472,0.3,377,1796
473,0.3,378,1799
473,0.3,378,1799
473,0.3,378,1799
473,0.3,378,1799
473,0.3,378,1799
474,0.3,379,1805
474,0.3,379,1805
474,0.3,379,1805
474,0.3,379,1805
474,0.3,379,1805
475,0.3,380,1808
475,0.3,380,1808
475,0.3,380,1808
475,0.3,380,1808
475,0.3,380,1808
476,0.3,380,1811
476,0.3,380,1811
476,0.3,380,1811
476,0.3,380,1811
476,0.3,380,1811
477,0.3,381,1814
477,0.3,381,1814
477,0.3,381,1814
477,0.3,381,1814
477,0.3,381,1814
478,0.3,382,1820
478,0.3,382,1820
478,0.3,382,1820
478,0.3,382,1820
478,0.3,382,1820
479,0.3,383,1823
479,0.3,383,1823
479,0.3,383,1823
479,0.3,383,1823
479,0.3,383,1823
480,0.3,384,1826
480,0.3,384,1826
480,0.3,384,1826
480,0.3,384,1826
480,0.3,384,1826
481,0.3,384,1829
481,0.3,384,1829
481,0.3,384,1829
481,0.3,384,1829
481,0.3,384,1829
482,0.3,385,1835
482,0.3,385,1835
482,0.3,385,1835
482,0.3,385,1835
482,0.3,385,1835
483,0.3,386,1838
483,0.3,386,1838
483,0.3,386,1838
483,0.3,386,1838
483,0.3,386,1838
484,0.3,387,1841
484,0.3,387,1841
484,0.3,387,1841
484,0.3,387,1841
484,0.3,387,1841
485,0.3,388,1847
485,0.3,388,1847
485,0.3,388,1847
485,0.3,388,1847
485,0.3,388,1847
486,0.3,388,1850
486,0.3,388,1850
486,0.3,388,1850
486,0.3,388,1850
486,0.3,388,1850
487,0.3,389,1853
487,0.3,389,1853
487,0.3,389,1853
487,0.3,389,1853
487,0.3,389,1853
488,0.3,390,1856
488,0.3,390,1856
488,0.3,390,1856
488,0.3,390,1856
488,0.3,390,1856
489,0.3,391,1862
489,0.3,391,1862
489,0.3,391,1862
489,0.3,391,1862
489,0.3,391,1862
490,0.3,392,1865
490,0.3,392,1865
490,0.3,392,1865
490,0.3,392,1865
490,0.3,392,1865
491,0.3,392,1868
491,0.3,392,1868
491,0.3,392,1868
491,0.3,392,1868
491,0.3,392,1868
492,0.3,393,1871
492,0.3,393,1871
492,0.3,393,1871
492,0.3,393,1871
492,0.3,393,1871
493,0.3,394,1877
493,0.3,394,1877
493,0.3,394,1877
493,0.3,394,1877
493,0.3,394,1877
494,0.3,395,1880
494,0.3,395,1880
494,0.3,395,1880
494,0.3,395,1880
494,0.3,395,1880
495,0.3,396,1883
495,0.3,396,1883
495,0.3,396,1883
495,0.3,396,1883
495,0.3,396,1883
496,0.3,396,1886
496,0.3,396,1886
496,0.3,396,1886
496,0.3,396,1886
496,0.3,396,1886
497,0.3,397,1892
497,0.3,397,1892
497,0.3,397,1892
497,0.3,397,1892
497,0.3,397,1892
498,0.3,398,1895
498,0.3,398,1895
498,0.3,398,1895
498,0.3,398,1895
498,0.3,398,1895
499,0.3,399,1898
499,0.3,399,1898
499,0.3,399,1898
499,0.3,399,1898
499,0.3,399,1898
500,0.3,400,1904
500,0.3,400,1904
500,0.3,400,1904
500,0.3,400,1904
500,0.3,400,1904
